,formatted_address,latitude,longitude,postcode,Floors,Units,Construction Year,Type,Area
172,"350 Rue Prince Arthur O, Montréal, QC H2X 3R2, Canada",45.51007070000001,-73.5756385,H2X 3R2,33.0,1351.0,1977.0,Residential,15201.0
173,"3487 Av du Parc, Montréal, QC H2X 2H6, Canada",45.5095126,-73.57312320000001,H2X 2H6,2.0,,1920.0,Immeuble commercial,1314.0
174,"3485 Av du Parc, Montréal, QC H2X 2H6, Canada",45.50953320000001,-73.5730064,H2X 2H6,3.0,,1923.0,Immeuble commercial,392.0
175,"3481 Av du Parc, Montréal, QC H2X 2H6, Canada",45.5094704,-73.5729649,H2X 2H6,4.0,6.0,1900.0,Residential,341.0
176,"3475 Av du Parc, Montréal, QC H2X 2H6, Canada",45.5094278,-73.572676,H2X 2H6,1.0,,1984.0,Immeuble commercial,613.0
177,"3467 Av du Parc, Montréal, QC H2X 2H6, Canada",45.5092305,-73.5727172,H2X 2H6,2.0,2.0,1987.0,Residential,434.0
178,"3463 Av du Parc, Montréal, QC H2X 2H5, Canada",45.509210100000004,-73.57260550000001,H2X 2H5,3.0,5.0,1900.0,Residential,612.0
179,"3457 Av du Parc, Montréal, QC H2X 2H6, Canada",45.509094299999994,-73.57248940000002,H2X 2H6,4.0,,1885.0,Immeuble commercial,305.0
180,"3451 Av du Parc, Montréal, QC H2X 2H6, Canada",45.5090049,-73.57234040000002,H2X 2H6,3.0,4.0,1900.0,Residential,632.0
181,"1054 Rue Anderson, Montréal, QC H2Z 1L9, Canada",45.5048222,-73.56260909999999,H2Z 1L9,2.0,1.0,1870.0,Residential,118.0
182,"1058 Rue Anderson, Montréal, QC H2Z 1L9, Canada",45.504886,-73.5626994,H2Z 1L9,2.0,1.0,1870.0,Residential,118.0
183,"1062 Rue Anderson, Montréal, QC H2Z 1L9, Canada",45.50489899999999,-73.56274400000002,H2Z 1L9,2.0,2.0,1870.0,Residential,118.0
184,"1066 Rue Anderson, Montréal, QC H2Z 1L9, Canada",45.5049494,-73.5628028,H2Z 1L9,2.0,1.0,1870.0,Residential,113.0
185,"1070 Rue Anderson, Montréal, QC H2Z 1L9, Canada",45.5049706,-73.56286490000001,H2Z 1L9,3.0,2.0,1870.0,Residential,111.0
186,"1107 Rue Anderson, Montréal, QC H2Z 1M1, Canada",45.505469500000004,-73.563559,H2Z 1M1,3.0,2.0,1880.0,Residential,142.0
187,"1103 Rue Anderson, Montréal, QC H2Z 1M1, Canada",45.5053963,-73.5634747,H2Z 1M1,3.0,2.0,1880.0,Residential,142.0
188,"1099 Rue Anderson, Montréal, QC H2Z 1M1, Canada",45.50535929999999,-73.5633708,H2Z 1M1,3.0,6.0,1880.0,Residential,163.0
189,"1095 Rue Anderson, Montréal, QC H2Z 1M1, Canada",45.505376,-73.56325600000001,H2Z 1M1,3.0,3.0,1870.0,Residential,163.0
190,"1087 Rue Anderson, Montréal, QC H2Z 1M1, Canada",45.5053027,-73.5630527,H2Z 1M1,3.0,14.0,1875.0,Residential,315.0
191,"1074 Rue Jeanne-Mance, Montréal, QC H2Z 1L7, Canada",45.505398,-73.56248470000001,H2Z 1L7,3.0,2.0,1885.0,Residential,128.0
192,"1078 Rue Jeanne-Mance, Montréal, QC H2Z 1L7, Canada",45.5054262,-73.56254489999998,H2Z 1L7,3.0,2.0,1885.0,Residential,117.0
193,"1082 Rue Jeanne-Mance, Montréal, QC H2Z 1L7, Canada",45.5054915,-73.5626041,H2Z 1L7,3.0,2.0,1885.0,Residential,115.0
194,"1250 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.506657700000005,-73.5656891,H2X,2.0,,1946.0,Terrain de stationnement pour automobiles,1546.0
195,"1101 Rue Jeanne-Mance, Montréal, QC H2Z 1W8, Canada",45.505677,-73.56257020000001,H2Z 1W8,7.0,63.0,1983.0,Residential,520.0
196,"2020 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.508297999999996,-73.5689893,H2X 2J5,3.0,8.0,1885.0,Residential,529.0
197,"2028 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.50836779999999,-73.56913329999998,H2X 2J5,2.0,3.0,1885.0,Residential,319.0
198,"2032 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.5084054,-73.56921070000001,H2X 2J5,2.0,3.0,1885.0,Residential,319.0
199,"2038 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.50844489999999,-73.56929219999998,H2X 2J5,2.0,3.0,1885.0,Residential,320.0
200,"2044 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.5086232,-73.56923570000001,H2X 2J5,2.0,3.0,1885.0,Residential,320.0
201,"2048 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.5085396,-73.569434,H2X 2J5,3.0,5.0,1885.0,Residential,320.0
202,"2054 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.508569,-73.5695188,H2X 2J5,3.0,4.0,1885.0,Residential,320.0
203,"2066 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.5086485,-73.5696883,H2X 2J5,3.0,4.0,1885.0,Residential,320.0
204,"2070 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.50867849999999,-73.5697522,H2X 2J5,3.0,2.0,1885.0,Residential,320.0
205,"2074 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.5087301,-73.5698622,H2X 2J5,2.0,3.0,1900.0,Residential,237.0
206,"2078 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.50879339999999,-73.56986410000002,H2X 2J5,2.0,1.0,1900.0,Residential,240.0
207,"2080 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.50911960000001,-73.5702936,H2X 2J5,2.0,10.0,1900.0,Residential,237.0
208,"2082 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.5090119,-73.570463,H2X 2J5,2.0,1.0,1900.0,Residential,237.0
209,"2086 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.509055,-73.57055509999998,H2X 2J5,3.0,4.0,1885.0,Residential,320.0
210,"2090 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",45.509098200000004,-73.57064709999999,H2X 2J5,3.0,4.0,1900.0,Residential,321.0
211,"3462 Rue Jeanne-Mance, Montréal, QC H2X 2J8, Canada",45.50973339999999,-73.5723761,H2X 2J8,3.0,1.0,1875.0,Maison de chambres et pension,181.0
212,"3466 Rue Jeanne-Mance, Montréal, QC H2X 2J8, Canada",45.50974710000001,-73.5724053,H2X 2J8,3.0,4.0,1875.0,Residential,200.0
213,"3472 Rue Jeanne-Mance, Montréal, QC H2X 2J8, Canada",45.50977460000001,-73.57246359999998,H2X 2J8,3.0,6.0,1875.0,Maison de chambres et pension,186.0
214,"3478 Rue Jeanne-Mance, Montréal, QC H2X 2J8, Canada",45.5098596,-73.5726445,H2X 2J8,3.0,4.0,1875.0,Maison de chambres et pension,184.0
215,"3480 Rue Jeanne-Mance, Montréal, QC H2X 2J8, Canada",45.509859999999996,-73.5726454,H2X 2J8,3.0,1.0,1875.0,Residential,179.0
216,"3484 Rue Jeanne-Mance, Montréal, QC H2X 2J8, Canada",45.509904600000006,-73.5727402,H2X 2J8,3.0,3.0,1875.0,Residential,190.0
217,"3486 Rue Jeanne-Mance, Montréal, QC H2X 2J8, Canada",45.5099259,-73.5727855,H2X 2J8,3.0,2.0,1875.0,Residential,199.0
218,"3490 Rue Jeanne-Mance, Montréal, QC H2X 2J8, Canada",45.5099563,-73.57285019999998,H2X 2J8,3.0,2.0,1880.0,Residential,192.0
219,"3494 Rue Jeanne-Mance, Montréal, QC H2X 2K1, Canada",45.51003920000001,-73.5729382,H2X 2K1,9.0,68.0,1961.0,Residential,398.0
220,"3640 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.51126190000001,-73.57566800000001,H2X 2K5,1.0,1.0,1989.0,Residential,75.0
221,"3666 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5113169,-73.57578790000001,H2X 2K5,4.0,1.0,1989.0,Residential,79.0
222,"3666 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5113169,-73.57578790000001,H2X 2K5,1.0,1.0,1989.0,Residential,67.0
223,"3666 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5113169,-73.57578790000001,H2X 2K5,4.0,1.0,1989.0,Residential,87.0
224,"315 Rue Prince Arthur O, Montréal, QC H2X, Canada",45.5112143,-73.5755551,H2X,3.0,1.0,1989.0,Residential,90.0
225,"315 Rue Prince Arthur O, Montréal, QC H2X, Canada",45.5112143,-73.5755551,H2X,3.0,1.0,1989.0,Residential,151.0
226,"315 Rue Prince Arthur O, Montréal, QC H2X, Canada",45.5112143,-73.5755551,H2X,6.0,1.0,1989.0,Residential,100.0
227,"3640 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.51126190000001,-73.57566800000001,H2X 2K5,6.0,1.0,1989.0,Residential,113.0
228,"3640 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.51126190000001,-73.57566800000001,H2X 2K5,2.0,1.0,1989.0,Residential,92.0
229,"3700 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5117927,-73.5768171,H2X 2K5,1.0,1.0,1910.0,Residential,109.0
230,"3702 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5118071,-73.5768301,H2X 2K5,1.0,1.0,1910.0,Residential,99.0
231,"3704 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5118055,-73.5768446,H2X 2K5,1.0,1.0,1910.0,Residential,113.0
232,"3706 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5118142,-73.57686329999999,H2X 2K5,3.0,1.0,1910.0,Residential,143.0
233,"3708 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5118222,-73.5768805,H2X 2K5,1.0,1.0,1910.0,Residential,103.0
234,"3710 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5118291,-73.5768954,H2X 2K5,1.0,1.0,1910.0,Residential,101.0
235,"3712 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.51186679999999,-73.5769766,H2X 2K5,1.0,1.0,1910.0,Residential,111.0
236,"3716 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.511873,-73.57698979999998,H2X 2K5,1.0,1.0,1910.0,Residential,68.0
237,"3718 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.511876,-73.5769964,H2X 2K5,6.0,1.0,1910.0,Residential,124.0
238,"3722 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5119049,-73.57702320000001,H2X 2K5,1.0,1.0,1910.0,Residential,56.0
239,"255 Rue Léo Pariseau, Montréal, QC H2X 3V9, Canada",45.5117283,-73.57690649999998,H2X 3V9,1.0,1.0,1910.0,Residential,91.0
240,"3724 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.5119195,-73.57709,H2X 2K5,3.0,6.0,1986.0,Residential,522.0
241,"3736 Rue Jeanne-Mance, Montréal, QC H2X 2K5, Canada",45.512024700000005,-73.57731650000001,H2X 2K5,3.0,6.0,1986.0,Residential,585.0
242,"3487 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5103156,-73.5727721,H2X,2.0,1.0,1900.0,Residential,152.0
243,"3483 Rue Jeanne-Mance, Montréal, QC H2X 2J7, Canada",45.5102203,-73.5726327,H2X 2J7,3.0,2.0,1885.0,Residential,208.0
244,"3479 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.51019960000001,-73.57252530000001,H2X,3.0,5.0,1885.0,Residential,208.0
245,"3475 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.51016729999999,-73.5724568,H2X,3.0,1.0,1890.0,Residential,208.0
246,"3469 Rue Jeanne-Mance, Montréal, QC H2X 2J7, Canada",45.510104999999996,-73.572358,H2X 2J7,2.0,1.0,1885.0,Residential,193.0
247,"3465 Rue Jeanne-Mance, Montréal, QC H2X 2J7, Canada",45.510062,-73.572288,H2X 2J7,2.0,1.0,1885.0,Residential,193.0
248,"3461 Rue Jeanne-Mance, Montréal, QC H2X 2J7, Canada",45.50998389999999,-73.5722378,H2X 2J7,2.0,1.0,1900.0,Residential,188.0
249,"3457 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.510007200000004,-73.57211629999998,H2X,2.0,1.0,1885.0,Residential,192.0
250,"3451 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.509977500000005,-73.572053,H2X,3.0,3.0,1900.0,Residential,235.0
251,"3445 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5099347,-73.5719622,H2X,3.0,4.0,1900.0,Residential,235.0
252,"3435 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.5098894,-73.5718656,H2X,3.0,29.0,1941.0,Residential,349.0
253,"3431 Rue Jeanne-Mance, Montréal, QC H2X, Canada",45.509818200000005,-73.5717143,H2X,3.0,16.0,1927.0,Residential,325.0
254,"3425 Rue Jeanne-Mance, Montréal, QC H2X 2J7, Canada",45.509799,-73.5714469,H2X 2J7,3.0,12.0,1926.0,Residential,290.0
255,"1030 Rue Chenneville, Montréal, QC H2Z 1V8, Canada",45.505403,-73.561651,H2Z 1V8,5.0,,1900.0,Immeuble commercial,479.0
256,"987 Rue Côté, Montréal, QC H2Z 1L1, Canada",45.506201000000004,-73.56079199999998,H2Z 1L1,6.0,,1866.0,Industrie d'accessoires vestimentaires et d'autres vêtements,1144.0
257,"3420 Rue Sainte Famille, Montréal, QC H2X 2K9, Canada",45.50998149999999,-73.5713025,H2X 2K9,8.0,57.0,1960.0,Residential,413.0
258,"3424 Rue Sainte Famille, Montréal, QC H2X 2J7, Canada",45.51013870000001,-73.57131640000001,H2X 2J7,2.0,2.0,1858.0,Residential,187.0
259,"3430 Rue Sainte Famille, Montréal, QC H2X 2J7, Canada",45.5101602,-73.5714436,H2X 2J7,3.0,1.0,1885.0,Residential,186.0
260,"3434 Rue Sainte Famille, Montréal, QC H2X 2K8, Canada",45.51017299999999,-73.571505,H2X 2K8,4.0,8.0,1937.0,Residential,232.0
261,"3438 Rue Sainte Famille, Montréal, QC H2X 2J7, Canada",45.51020020000001,-73.57154709999999,H2X 2J7,3.0,3.0,1875.0,Residential,232.0
262,"3446 Rue Sainte Famille, Montréal, QC H2X 2K8, Canada",45.510284000000006,-73.57174690000001,H2X 2K8,3.0,2.0,1866.0,Residential,232.0
263,"3450 Rue Sainte Famille, Montréal, QC H2X 2J7, Canada",45.51037059999999,-73.5717713,H2X 2J7,3.0,2.0,1885.0,Residential,190.0
264,"3454 Rue Sainte Famille, Montréal, QC H2X 2J7, Canada",45.510383700000006,-73.57182089999998,H2X 2J7,3.0,3.0,1885.0,Residential,209.0
265,"3458 Rue Sainte Famille, Montréal, QC H2X 2K8, Canada",45.510383000000004,-73.57197699999998,H2X 2K8,3.0,2.0,1870.0,Residential,214.0
266,"3462 Rue Sainte Famille, Montréal, QC H2X 2K8, Canada",45.5104939,-73.57199159999998,H2X 2K8,3.0,2.0,1900.0,Residential,273.0
267,"3470 Rue Sainte Famille, Montréal, QC H2X 2K8, Canada",45.5104806,-73.57216700000001,H2X 2K8,4.0,8.0,1900.0,Residential,218.0
268,"3474 Rue Sainte Famille, Montréal, QC H2X 2K8, Canada",45.510498999999996,-73.572259,H2X 2K8,3.0,4.0,1875.0,Residential,218.0
269,"3490 Rue Sainte Famille, Montréal, QC H2X 2K8, Canada",45.5106609,-73.5724156,H2X 2K8,3.0,4.0,1875.0,Residential,186.0
270,"3678 Rue Sainte Famille, Montréal, QC H2X 2L4, Canada",45.5121918,-73.5760026,H2X 2L4,2.0,1.0,1900.0,Residential,161.0
271,"190 Avenue des Pins, Montréal, QC H2W 1R8, Canada",45.513008299999996,-73.5766725,H2W 1R8,4.0,29.0,1952.0,Residential,271.0
272,"3701 Rue Sainte Famille, Montréal, QC H2X, Canada",45.5125247,-73.5762288,H2X,4.0,5.0,1910.0,Residential,160.0
273,"3697 Rue Sainte Famille, Montréal, QC H2X 2L8, Canada",45.5125903,-73.5760499,H2X 2L8,4.0,2.0,1900.0,Residential,302.0
274,"3675 Rue Sainte Famille, Montréal, QC H2X 2L5, Canada",45.512516,-73.57569000000001,H2X 2L5,3.0,42.0,1928.0,Residential,1208.0
275,"3655 Rue Sainte Famille, Montréal, QC H2X 2L5, Canada",45.512324,-73.57536999999998,H2X 2L5,3.0,42.0,1928.0,Residential,1210.0
276,"5052 Av du Parc, Montréal, QC H2V 4G1, Canada",45.5192939,-73.5953935,H2V 4G1,3.0,10.0,1950.0,Residential,357.0
277,"3635 Rue Sainte Famille, Montréal, QC H2X 2L5, Canada",45.512225,-73.575064,H2X 2L5,3.0,2.0,1880.0,Residential,309.0
278,"3623 Rue Sainte Famille, Montréal, QC H2X 2L5, Canada",45.512157,-73.57489699999998,H2X 2L5,2.0,2.0,1875.0,Residential,302.0
279,"5024 Av du Parc, Montréal, QC H2V 4E8, Canada",45.5190943,-73.59495940000001,H2V 4E8,2.0,1.0,1971.0,Residential,159.0
280,"3619 Rue Sainte Famille, Montréal, QC H2X 2L5, Canada",45.5120713,-73.57490229999998,H2X 2L5,2.0,2.0,1900.0,Residential,254.0
281,"3617 Rue Sainte Famille, Montréal, QC H2X 2L5, Canada",45.51211970000001,-73.5747598,H2X 2L5,4.0,19.0,1967.0,Residential,254.0
282,"3611 Rue Sainte Famille, Montréal, QC H2X 2L5, Canada",45.5120707,-73.57468399999998,H2X 2L5,4.0,18.0,1962.0,Residential,244.0
283,"3601 Rue Sainte Famille, Montréal, QC H2X 2L6, Canada",45.511939,-73.57451390000001,H2X 2L6,15.0,168.0,1965.0,Residential,851.0
284,"5000 Av du Parc, Montréal, QC H2V 4E8, Canada",45.5188896,-73.5947576,H2V 4E8,3.0,4.0,1913.0,Residential,162.0
285,"3599 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5118286,-73.57415870000001,H2X 2L2,3.0,13.0,1891.0,Residential,359.0
286,"4892 Av du Parc, Montréal, QC H2V 4E7, Canada",45.5187005,-73.5941962,H2V 4E7,3.0,8.0,1939.0,Residential,580.0
287,"3595 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.511731,-73.574027,H2X 2L2,2.0,4.0,1885.0,Residential,302.0
288,"4878 Av du Parc, Montréal, QC H2V 4E6, Canada",45.5186518,-73.5939902,H2V 4E6,3.0,6.0,1926.0,Residential,235.0
289,"3593 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.51168699999999,-73.573949,H2X 2L2,2.0,1.0,1900.0,Residential,302.0
290,"4872 Av du Parc, Montréal, QC H2V 4E6, Canada",45.5185491,-73.59396079999998,H2V 4E6,3.0,4.0,1947.0,Residential,235.0
291,"3591 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5116536,-73.5738693,H2X 2L2,3.0,1.0,1900.0,Residential,302.0
292,"4866 Av du Parc, Montréal, QC H2V 4E6, Canada",45.5185674,-73.593808,H2V 4E6,3.0,6.0,1926.0,Residential,235.0
293,"3589 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.51161399999999,-73.57378299999998,H2X 2L2,2.0,3.0,1890.0,Residential,302.0
294,"3585 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5115699,-73.5737422,H2X 2L2,2.0,2.0,1900.0,Residential,252.0
295,"4860 Av du Parc, Montréal, QC H2V 4E6, Canada",45.51850719999999,-73.5937505,H2V 4E6,3.0,5.0,1926.0,Residential,232.0
296,"3581 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.511533,-73.57364199999998,H2X 2L2,2.0,6.0,1900.0,Residential,252.0
297,"4848 Av du Parc, Montréal, QC H2V 4E6, Canada",45.518475200000005,-73.59358519999998,H2V 4E6,3.0,5.0,1926.0,Residential,232.0
298,"4842 Av du Parc, Montréal, QC H2V 4E6, Canada",45.5184285,-73.5934637,H2V 4E6,3.0,4.0,1926.0,Residential,232.0
299,"4836 Av du Parc, Montréal, QC H2V 4E6, Canada",45.5183922,-73.5933931,H2V 4E6,3.0,6.0,1926.0,Residential,232.0
300,"3555 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.51132700000001,-73.57318099999998,H2X 2L2,2.0,1.0,1900.0,Residential,254.0
301,"3549 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.511214,-73.5731428,H2X 2L2,2.0,2.0,1900.0,Residential,254.0
302,"4826 Av du Parc, Montréal, QC H2V 4E6, Canada",45.5183174,-73.593223,H2V 4E6,3.0,6.0,1927.0,Residential,232.0
303,"3547 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.511259,-73.57302899999998,H2X 2L2,3.0,6.0,1885.0,Residential,266.0
304,"4820 Av du Parc, Montréal, QC H2V 4E6, Canada",45.5182865,-73.59314909999998,H2V 4E6,3.0,6.0,1927.0,Residential,232.0
305,"4810 Av du Parc, Montréal, QC H2V 4E6, Canada",45.51819769999999,-73.5929918,H2V 4E6,3.0,6.0,1926.0,Residential,232.0
306,"3535 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.511165000000005,-73.57280999999998,H2X 2L2,2.0,3.0,1885.0,Residential,302.0
307,"3525 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5111783,-73.5726657,H2X 2L2,1.0,1.0,1985.0,Residential,47.0
308,"3525 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5111783,-73.5726657,H2X 2L2,1.0,1.0,1985.0,Residential,58.0
309,"4610 Av du Parc, Montréal, QC H2V 4E5, Canada",45.51743279999999,-73.59134770000001,H2V 4E5,3.0,31.0,1959.0,Residential,1858.0
310,"3525 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5111783,-73.5726657,H2X 2L2,1.0,1.0,1985.0,Residential,55.0
311,"3525 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5111783,-73.5726657,H2X 2L2,1.0,1.0,1985.0,Residential,63.0
312,"3525 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5111783,-73.5726657,H2X 2L2,1.0,1.0,1985.0,Residential,54.0
313,"3525 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5111783,-73.5726657,H2X 2L2,1.0,1.0,1985.0,Residential,64.0
314,"4544 Av du Parc, Montréal, QC H2V 4E3, Canada",45.5170417,-73.59044190000002,H2V 4E3,3.0,34.0,1956.0,"Auberge ou gîte touristique (Hôtel à caractère familial, d'au plus 3 étages en hauteur de bâtiment)",357.0
315,"3525 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5111783,-73.5726657,H2X 2L2,1.0,1.0,1985.0,Residential,54.0
316,"3525 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5111783,-73.5726657,H2X 2L2,1.0,1.0,1985.0,Residential,63.0
317,"3515 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5110874,-73.5725622,H2X 2L2,1.0,1.0,1999.0,Residential,57.0
318,"3515 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5110874,-73.5725622,H2X 2L2,1.0,1.0,1999.0,Residential,45.0
319,"4505 Av du Parc, Montréal, QC H2V 4E4, Canada",45.517121,-73.589505,H2V 4E4,3.0,,2000.0,"Station libre-service, ou avec service et dépanneur sans réparation de véhicules automobiles",1088.0
320,"3515 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5110874,-73.5725622,H2X 2L2,1.0,1.0,1999.0,Residential,61.0
321,"3515 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5110874,-73.5725622,H2X 2L2,1.0,1.0,1999.0,Residential,53.0
322,"3515 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5110874,-73.5725622,H2X 2L2,1.0,1.0,1999.0,Residential,62.0
323,"4531 Av du Parc, Montréal, QC H2V 4E4, Canada",45.51723399999999,-73.58998170000001,H2V 4E4,3.0,4.0,1910.0,Residential,279.0
324,"3515 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5110874,-73.5725622,H2X 2L2,1.0,1.0,1999.0,Residential,52.0
325,"3515 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5110874,-73.5725622,H2X 2L2,1.0,1.0,1999.0,Residential,61.0
326,"3515 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5110874,-73.5725622,H2X 2L2,1.0,1.0,1999.0,Residential,53.0
327,"4555 Av du Parc, Montréal, QC H2V 4E4, Canada",45.5174369,-73.59023640000001,H2V 4E4,4.0,44.0,1957.0,Residential,558.0
328,"3505 Rue Sainte Famille, Montréal, QC H2X 2L2, Canada",45.5109946,-73.5723373,H2X 2L2,15.0,130.0,1967.0,Residential,807.0
329,"3463 Rue Sainte Famille, Montréal, QC B4 7XG, Canada",45.5108588,-73.5719996,B4 7XG,22.0,342.0,1969.0,Residential,1521.0
330,"3457 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.51059859999999,-73.5716736,H2X 2K6,3.0,1.0,1982.0,Residential,79.0
331,"3455 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.510785,-73.57149299999998,H2X 2K6,3.0,1.0,1982.0,Residential,79.0
332,"3453 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.510754,-73.57152599999998,H2X 2K6,3.0,1.0,1982.0,Residential,79.0
333,"3451 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.510726,-73.57155300000001,H2X 2K6,3.0,1.0,1982.0,Residential,118.0
334,"4611 Av du Parc, Montréal, QC H2V 4E4, Canada",45.5177412,-73.59104980000001,H2V 4E4,3.0,1.0,1900.0,Residential,279.0
335,"3449 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.510652,-73.571506,H2X 2K6,3.0,1.0,1982.0,Residential,119.0
336,"4617 Av du Parc, Montréal, QC H2V 4E4, Canada",45.51777070000001,-73.5911173,H2V 4E4,2.0,2.0,1900.0,Residential,279.0
337,"3447 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.510632,-73.571463,H2X 2K6,3.0,1.0,1982.0,Residential,79.0
338,"3445 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.510621,-73.571697,H2X 2K6,3.0,1.0,1982.0,Residential,79.0
339,"3443 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.5105636,-73.57166520000001,H2X 2K6,3.0,1.0,1982.0,Residential,79.0
340,"4635 Av du Parc, Montréal, QC H2V 4E4, Canada",45.5178619,-73.59141559999998,H2V 4E4,3.0,1.0,1910.0,Residential,279.0
341,"3441 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.510584,-73.571606,H2X 2K6,3.0,1.0,1982.0,Residential,79.0
342,"3439 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.510559,-73.571546,H2X 2K6,3.0,1.0,1982.0,Residential,79.0
343,"4651 Av du Parc, Montréal, QC H2V 4E4, Canada",45.5179347,-73.5916301,H2V 4E4,3.0,2.0,1910.0,Residential,418.0
344,"3437 Rue Sainte Famille, Montréal, QC H2X 2K6, Canada",45.510539,-73.5714069,H2X 2K6,1.0,1.0,1875.0,Residential,79.0
345,"3435 Rue Sainte Famille, Montréal, QC H2X, Canada",45.5105482,-73.57139819999998,H2X,1.0,1.0,1875.0,Residential,79.0
346,"4669 Av du Parc, Montréal, QC H2V 4E4, Canada",45.518078,-73.59191799999998,H2V 4E4,4.0,32.0,1931.0,Residential,509.0
